mean_travel_time,src_area,dst_area,geo_distance,pop_distance,haversine_distances,route_distances,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2151.95,0.700106,2.2004,8.311828739814121,8.755142089081136,8.30564257690338,11.7615,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1678.56,0.700106,1.90094,8.447397824182309,8.45032739010744,8.430277600026272,10.587,1.0,0.0,0.0,0.0,0.0,0.0,0.0
571.36,1.38568,0.652694,2.4181962285968437,2.463446772309075,2.4162180982022794,3.396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1117.68,1.38568,2.80683,8.59429496817511,8.629895132618936,8.591035879877408,12.154399999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1297.93,1.38568,0.463725,9.579754694145356,9.575966844136419,9.5607711113018,12.1277,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1470.83,1.38568,2.34404,13.9816943894508,14.055036997461087,13.974725666046018,19.063,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2287.88,1.38568,0.99273,13.342899872216684,13.334785675068048,13.309198952226359,18.108,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1602.54,1.38568,0.890588,13.508401311776314,13.538860587213387,13.493883946184944,17.7225,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1151.48,1.38568,0.971831,7.3012536594752,7.458502865857196,7.276090092212065,8.6944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192.67,1.38568,0.96891,7.115181304787672,7.111504622792563,7.09674164073648,11.401,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1738.43,1.38568,0.699687,12.315151684002922,12.300265769486446,12.305604987158654,15.9933,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2169.48,1.38568,0.735001,12.960860542417699,12.966783487048744,12.93126864620212,17.964,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1975.38,1.24169,1.19723,8.621192608914383,8.75587174414975,8.613026100549286,10.6347,1.0,0.0,0.0,0.0,0.0,0.0,0.0
520.76,1.24169,1.00286,2.3065888233493195,2.2851636702870977,2.302200791949497,3.4320999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1253.59,1.24169,1.15804,4.195022407568284,4.370616432495535,4.18136677263917,5.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1160.77,1.24169,1.14163,5.615100444337572,5.518396959262717,5.606320176745741,8.2785,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1068.92,1.24169,0.584212,4.708939583388175,4.70826900251037,4.705096788924118,5.6055,0.0,0.0,0.0,0.0,1.0,0.0,0.0
517.36,1.24169,1.00286,2.3065888233493195,2.2851636702870977,2.302200791949497,3.4320999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2173.71,1.24169,0.567381,10.096676780010341,10.056923833856953,10.09201744693011,12.5633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3050.84,1.24169,0.689337,12.45202011723399,12.397094175652615,12.44576529006465,16.0393,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2186.7,1.24169,0.689951,10.559583183061726,10.59430346931784,10.558281612510624,11.863700000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1091.33,1.24169,1.86129,6.478052176387591,6.2177376110607945,6.469129783286709,7.835,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1505.93,0.498171,1.17252,12.636393868505365,12.811160915389362,12.597081718166832,16.134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2194.46,0.498171,1.36638,12.498568438025213,12.657349051045404,12.494072070063819,15.3351,0.0,0.0,0.0,0.0,0.0,1.0,0.0
658.65,0.498171,0.487985,2.603135417146023,2.5755824583965468,2.602234734330706,3.822,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1113.73,0.498171,0.832738,4.911567265140527,5.0355982762726414,4.90780829207661,6.5869,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2232.96,0.498171,0.925415,15.143163341917697,15.080602806254133,15.114812476984829,18.4456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2149.9,0.498171,1.72069,15.675600562657879,15.680308415334183,15.665260764357459,23.3273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1360.71,0.498171,1.48344,8.456200683522122,8.33481643469129,8.443473082125081,9.726600000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1504.24,0.498171,1.01622,11.954761812767329,12.06493982579275,11.926362488078208,14.8225,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2515.12,0.498171,1.71721,10.239103964703162,10.272281635547188,10.234231159948584,14.219700000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1620.87,0.498171,0.370586,6.248395394019171,6.232353808955329,6.23655070400694,7.3425,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1868.7,1.67112,0.526151,10.166990164252153,10.018713939423561,10.148642933565993,11.658,0.0,1.0,0.0,0.0,0.0,0.0,0.0
573.94,1.67112,0.585381,4.816222793849969,4.579778269741888,4.8151425521931746,9.5758,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2249.9,1.67112,0.540573,13.324267522081655,13.222475751537607,13.315523378304409,21.0793,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1363.14,1.67112,1.71048,7.728892870262856,7.72974061660545,7.716449762221884,9.7576,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1675.26,1.67112,0.547446,9.41572009991801,9.326506151823414,9.411100433917486,15.0529,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1575.11,1.67112,4.3397,8.95122254220059,8.648670938358102,8.940128039521653,15.0214,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2333.25,1.67112,0.491281,13.717581310128985,13.533983190472789,13.710225497695397,21.408099999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1822.69,1.67112,2.18115,13.182937343399612,13.074791814786192,13.175383917982618,19.7392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
971.75,1.67112,0.450327,5.507971768264612,5.460615441504739,5.527551917404282,6.5123999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1768.96,1.67112,1.53299,8.884152182397598,8.731532797853994,8.868477570124869,12.087,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2057.59,3.15147,1.36776,15.109199482434535,15.316726706447433,15.076878812834371,19.676299999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2313.62,3.15147,1.9348,13.732126200993056,14.048782901020287,13.715375427773468,17.7736,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1667.07,3.15147,0.549274,9.05790820222859,8.85758714323489,9.036846691074269,10.4999,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3018.5,3.15147,1.25275,17.823737009953888,18.16417366686412,17.813734494184363,20.674,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1345.15,3.15147,0.793277,5.1828008836921375,4.916053396780796,5.179951751952782,6.6468,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2173.4,3.15147,3.37551,18.865163900692725,18.86514163742218,18.813278545300598,22.6708,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2452.24,3.15147,1.83563,15.017000665911953,15.379257524341025,14.97943727064594,17.3873,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1649.68,3.15147,0.992569,10.150324723869675,10.324205780591551,10.12715504696466,12.755700000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1897.08,3.15147,0.924208,11.262891458235757,11.352769750153485,11.229443699492288,13.687299999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1806.28,3.15147,0.728249,8.199028296084848,8.545169454141913,8.186841217081634,9.5383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1421.4,1.09632,0.600424,5.981387966015914,6.3470132345852255,5.974781791130297,8.1935,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535.32,1.09632,0.507764,7.066526515905816,6.976681876078341,7.0442761223290935,11.2099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2600.22,1.09632,1.32733,13.524355511446748,13.383614160606992,13.50595781559656,16.8566,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1889.72,1.09632,1.45921,17.626131169374634,17.120620666319315,17.57837453409473,24.769599999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1509.2,1.09632,0.664692,7.063620105866397,6.994742311193457,7.041095237452597,9.7757,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2855.0,1.09632,0.497967,10.014799299037401,9.9983672667091,9.985191770576309,14.9694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
779.08,1.09632,0.997737,5.2841654970297816,5.511671978628627,5.271725867060194,7.2823,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002.73,1.09632,0.797914,4.626360124331006,4.38996788143148,4.615267962568109,6.9528,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2436.94,1.09632,0.601157,8.852491174804976,8.87606951302208,8.825353116940908,13.9858,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1449.9,1.09632,1.21891,7.949355319772793,7.674591910974811,7.934712938709522,10.0886,0.0,0.0,1.0,0.0,0.0,0.0,0.0
763.04,1.39358,2.22255,3.2312290231427423,3.4070670671414733,3.2254113376039397,5.4548000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0
808.79,1.39358,1.10599,3.5056639884621,3.418247065383074,3.5008546095325537,8.2194,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1219.68,1.39358,1.05947,5.850893692419988,5.770840493377026,5.833116766036085,7.6109,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1667.31,1.39358,1.41902,10.976917645678135,10.722247385692983,10.96647852766634,16.1736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1759.81,1.39358,0.627009,9.513123409269955,9.496233358548007,9.502073984669027,12.9806,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011.93,1.39358,0.777056,4.295136319140522,4.292807589445397,4.297157416243983,6.8481000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2102.76,1.39358,4.79316,12.458601085194115,12.547854398262675,12.441665165401512,17.1585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.35,1.39358,1.61671,10.473682494710253,10.568486410077842,10.464741129509282,15.6667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768.78,1.39358,1.10599,3.5056639884621,3.418247065383074,3.5008546095325537,8.2194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1893.38,1.39358,4.88425,13.06757395234479,12.153609546138957,13.027951612343202,16.5422,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2449.89,1.65495,0.664998,15.41402779937807,15.527184226381808,15.371998354374195,22.9381,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3588.43,1.65495,0.456506,22.07914726614232,22.25819624318197,22.010946374256445,26.8759,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2197.14,1.65495,0.960955,22.43720136291512,22.672558060351285,22.38251643111701,28.346400000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0
614.88,1.65495,4.16571,5.199416217230546,5.599118234150802,5.192470961793362,9.7904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1838.87,1.65495,0.563888,20.95129633220818,21.202800003773085,20.89791694490063,26.0935,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361.88,1.65495,1.09632,10.701706219103569,11.039398398463568,10.67017230168918,14.9197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3238.71,1.65495,0.558607,22.87808422923563,22.95042145582516,22.81561879472472,34.514,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3514.63,1.65495,1.26174,24.954250800214382,25.12175097400657,24.879888683471414,29.9715,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2218.25,1.65495,0.785436,15.982722921955444,16.090421653890864,15.944929788408304,24.6188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3209.87,1.65495,0.84011,27.308730984796785,27.51512882034173,27.226640438833073,41.9665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276.55,1.19723,0.665265,1.4130056617013251,1.2727784567629985,1.4076090005173416,1.6750999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1506.61,1.19723,0.848835,8.609625369317762,8.478253121958556,8.601081586923819,12.3937,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443.94,1.19723,0.585381,2.393684398578894,2.6511046754136283,2.3945008975300395,3.2934,0.0,0.0,0.0,0.0,0.0,1.0,0.0
542.36,1.19723,0.858788,3.178904528292726,3.283160824571346,3.1803463073642817,4.325399999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2674.79,1.19723,14.5787,18.805821678405863,18.726522928723313,18.796170618078726,28.3873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2808.96,1.19723,0.96891,11.331716904335371,11.241958548224593,11.298861057659858,12.9683,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2765.32,1.19723,0.559545,13.169598513242535,13.095108170610887,13.133417008952852,16.032700000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240.79,1.19723,1.03498,7.820902313671997,7.763856000725413,7.813492311388839,10.308200000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0
903.67,1.19723,0.85731,5.1438527389496675,5.254373131021436,5.142651057364001,7.7829,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1452.42,1.19723,1.08432,8.14315725010883,8.113944786600412,8.121835557397102,9.9279,0.0,1.0,0.0,0.0,0.0,0.0,0.0
980.03,3.26456,1.32031,5.978484256063572,5.946275809277602,5.962100984115954,7.5809,0.0,0.0,1.0,0.0,0.0,0.0,0.0
784.5,3.26456,1.17252,5.302221515553646,5.655147389768016,5.2958828493425765,6.5229,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1666.82,3.26456,1.07747,10.419110182736336,10.400901547462123,10.39466144108261,13.822799999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2655.32,3.26456,3.44031,14.307432788589292,14.410354367606647,14.274613236928221,17.023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1061.71,3.26456,0.999326,6.1614000032460154,6.092400265905057,6.142037182419088,9.2819,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1968.11,3.26456,0.553124,14.466570326100102,14.81925072329907,14.42598913229155,16.3761,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2223.61,3.26456,1.77204,17.20224549295818,17.57912307255399,17.171943195063776,25.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1552.13,3.26456,1.83563,9.028622264775507,8.82961210926052,8.999987247831447,13.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1525.51,3.26456,2.51124,11.253435564306574,11.514864697424802,11.22228680506461,14.1961,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1690.08,3.26456,0.997737,10.669264501360907,10.967655036515325,10.649371604342688,13.8176,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2652.16,0.76273,0.631499,11.652589497618115,11.73865482071945,11.646390999941676,13.502600000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1768.14,0.76273,0.727176,11.059137127280772,10.996625300518337,11.027681354550852,15.2322,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1157.58,0.76273,0.297798,4.5038545713644,4.584879714888931,4.498207522988861,6.015899999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3068.14,0.76273,1.84335,17.093839475085755,17.53879337354768,17.05673929651339,23.4133,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2823.27,0.76273,0.547446,10.948791759824461,10.989897952210475,10.930068552439643,14.2668,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2423.9,0.76273,2.2004,10.20241290087791,10.67204244744182,10.191932647188686,13.975,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1229.71,0.76273,1.62842,5.89586499167001,5.813796780074102,5.89293219345336,7.6275,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1712.64,0.76273,0.720781,10.901554430447064,10.974764963314705,10.872304286276373,17.323700000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2047.64,0.76273,0.971831,9.134289737029365,9.300134407630892,9.128191638825285,11.579799999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2386.48,0.76273,0.458329,9.974160465923937,10.013559257327037,9.965027481926235,12.816799999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1211.07,0.954604,0.969709,8.00286761105043,8.059924813545098,7.9851951771673395,10.197899999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1383.56,0.954604,1.12783,5.869923764411255,5.885549252193885,5.855021149848168,7.9174,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1468.3,0.954604,1.78203,7.750739900164371,7.694242652789162,7.732888261513337,12.2821,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2701.89,0.954604,1.1726,12.305130677892048,12.304685489682376,12.295999600163325,18.2273,0.0,0.0,0.0,0.0,1.0,0.0,0.0
926.99,0.954604,1.6355,6.4057024595277605,6.4545875158680746,6.388297556966101,7.9544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1739.74,0.954604,1.71866,16.65669889263776,16.460368556019638,16.611904672864256,22.6071,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1399.28,0.954604,1.39796,10.515384966799836,10.576050538835373,10.486053148065821,14.4717,0.0,0.0,1.0,0.0,0.0,0.0,0.0
686.76,0.954604,1.44842,4.525193587019234,4.547567701530127,4.521619041133387,6.1866,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1946.0,0.954604,1.08917,7.947170125271008,7.831538801538303,7.929185927939533,9.5644,0.0,0.0,0.0,0.0,1.0,0.0,0.0
991.62,0.954604,1.0943,7.36777856616226,7.349241321388216,7.355692213951639,9.1673,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1781.24,2.6878,0.921244,18.779827608367444,19.027551602873135,18.72135026839628,25.1958,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1335.34,2.6878,0.748941,15.20565434303963,15.698054688400088,15.161946722851093,19.3736,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1150.69,2.6878,0.610625,15.295726004345136,15.847852851411764,15.251342893316819,19.8008,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1007.36,2.6878,1.01369,8.616498186618506,9.179078657468843,8.596314098066477,12.098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1806.44,2.6878,0.921244,18.779827608367444,19.027551602873135,18.72135026839628,25.1958,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1668.98,2.6878,1.41406,19.3380183576291,19.82374195251744,19.280627164167992,24.5017,0.0,0.0,1.0,0.0,0.0,0.0,0.0
740.85,2.6878,1.81653,3.844105227487926,4.037698478093677,3.838267857421777,6.541,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1525.94,2.6878,1.09647,15.586393842066228,16.043208064473887,15.537066794208327,20.557599999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1956.51,2.6878,0.693921,18.239826314962542,18.701213142467523,18.185604460168523,24.531200000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176.86,2.6878,0.610625,15.295726004345136,15.847852851411764,15.251342893316819,19.8008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
