,sourceid,dstid,dow,mean_travel_time,src_area,dst_area,geo_distance,pop_distance,src_longitude,src_latitude,src_longitude_rad,src_latitude_rad,dst_longitude,dst_latitude,dst_longitude_rad,dst_latitude_rad,haversine_distances
10,260,576,3,1327.26,1.15918,1.2261,7.43326745112807,7.4718555259051955,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,-0.11538929090482017,51.409939106550425,-0.0020139230478306586,0.8972727056590969,7.415472668910714
11,260,830,4,2079.5,1.15918,0.90197,14.291928701193552,14.378334395888837,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.06405347807952846,51.56143160555737,0.001117944089841786,0.8999167485588422,14.27945011407985
12,260,805,6,2076.51,1.15918,0.625159,12.986635977034236,12.943342690356305,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.06318967641558275,51.54854177556417,0.0011028679067217276,0.8996917785854386,12.97347424246146
13,260,447,7,1309.97,1.15918,1.87896,10.791989853590486,10.739270599067703,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.1027738781348844,51.390536358890806,0.0017937425584971416,0.8969340638285028,10.769801292974615
14,260,574,6,1032.38,1.15918,1.3919,5.438176624568202,5.422628513922008,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,-0.08679374817507461,51.415631799472,-0.0015148366758018718,0.8973720618938833,5.426892860976461
15,260,390,3,1473.21,1.15918,1.48786,13.555154185770077,13.515005327412934,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.16742705777333247,51.46545915054811,0.0029221534150714176,0.8982417132277085,13.514664512039658
16,260,66,6,877.91,1.15918,2.22537,4.74148088681163,5.189298603857751,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.04023727752229568,51.43313091456398,0.0007022729748027657,0.8976774790684238,4.729392645150808
17,260,21,2,2061.57,1.15918,3.15147,8.971013376425208,9.310210792457923,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,8.961086883205235
18,260,146,2,2533.88,1.15918,0.611926,14.586865667442064,14.581433125725331,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,-0.06877021564402931,51.57384927989949,-0.001200266690294824,0.9001334778615527,14.579500083522117
19,260,950,2,2485.59,1.15918,1.71866,18.122767559067793,18.102206191511574,-0.025000588466252433,51.44559380019109,-0.0004363425836722242,0.8978949974569164,0.005140384125218001,51.60742033405159,8.971662780230261e-05,0.9007194032898721,18.114699182664776
20,41,441,3,2498.69,3.29688,2.57134,29.39864325100735,28.83006432528377,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.26986369021555295,51.537062021569476,-0.004710009925843405,0.8994914190809122,29.30983767876864
21,41,173,7,1608.4,3.29688,0.704098,18.74533723356291,18.525438996147972,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.09447787301837078,51.590414188555954,-0.0016489499544516833,0.9004225900579,18.695793690731055
22,41,328,3,1448.97,3.29688,0.84011,11.162844171625796,10.91063811149467,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,0.0020244842780850953,51.55729008095147,3.5333916307445395e-05,0.8998444653184169,11.132445124698256
23,41,231,5,2739.5,3.29688,0.764662,19.75847453625912,20.03570185943083,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.12364603473964124,51.4818940287155,-0.002158030413242029,0.8985285559638937,19.701617133163612
24,41,364,7,1860.17,3.29688,1.58855,20.043160629002603,20.499101760808934,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.1329895213992106,51.499191383538474,-0.0023211050190676814,0.8988304517574403,19.983561989136444
25,41,804,3,945.06,3.29688,0.498732,7.779086450220231,7.455060361928668,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,0.04968651047949277,51.54981262631224,0.0008671932016938153,0.8997139591152938,7.759276492726722
26,41,608,2,1315.0,3.29688,0.43675,13.858970380226664,13.71631630577248,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.04093177695668079,51.55228036327597,-0.0007143942765860242,0.8997570292503841,13.81925998673241
27,41,40,7,363.19,3.29688,4.35624,3.206785618029369,4.2093089694152885,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,0.10705235810564721,51.52281927924582,0.0018684161209675835,0.8992428363328513,3.195367295269354
28,41,923,1,1103.57,3.29688,0.669055,11.597311498791434,11.805916144035582,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.013862152650698166,51.52512688342184,-0.00024194020516874243,0.8992831116235556,11.563078112759982
29,41,551,1,2700.35,3.29688,0.297798,18.860016569451894,18.907880790823704,0.15323712450148202,51.52296709186717,0.0026744923588393355,0.8992454161497699,-0.11842609211024883,51.527828593424665,-0.002066925227593922,0.899330265358539,18.801935970640677
30,425,826,2,1768.0,1.77204,1.07228,19.89307748941827,19.95096970074387,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,0.05234085195477912,51.5698617725283,0.0009135201999098057,0.9000638827289779,19.83296457414123
31,425,750,5,1591.65,1.77204,0.700106,9.118641620329203,9.018864285485174,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,9.091931279146955
32,425,482,1,1087.83,1.77204,1.4466,8.220083515390826,8.250524952995415,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.2728358775727817,51.493701966355204,-0.004761884381213196,0.8987346433535767,8.215337387365075
33,425,939,7,2797.29,1.77204,0.624579,14.262671734285972,13.876534797996221,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.04741281777482863,51.51036658315006,-0.000827509777818851,0.89902549578523,14.225059276513432
34,425,345,4,2209.65,1.77204,1.06083,12.886028286481448,12.843888546697997,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.18259541717074754,51.4523590958616,-0.0031868912286821334,0.8980130741412377,12.880315380069979
35,425,267,7,2212.0,1.77204,0.45945,19.642727407363775,19.57999542900866,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,0.04305724816193965,51.5283023534989,0.0007514907472741235,0.8993385340316988,19.585467433486965
36,425,439,5,426.14,1.77204,0.890012,2.355223131679884,2.410255173212994,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.24992408446054343,51.54476745451394,-0.004361998153868879,0.8996259042560847,2.353653637750813
37,425,339,4,2191.65,1.77204,0.785436,12.072416328142431,12.038363219308513,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.17890320343233498,51.46074873432343,-0.003122449942259466,0.8981595009554485,12.065959962506374
38,425,65,5,972.09,1.77204,0.437834,4.2787701504053715,4.2508028653420284,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.1967896564919611,51.53313339184835,-0.003434627439653355,0.8994228515571869,4.272880440987202
39,425,242,6,2541.88,1.77204,0.685346,14.775817710028775,14.6863147862219,-0.23442230731563238,51.563612496974955,-0.004091441102779775,0.8999548122947076,-0.12448791075614453,51.449865629109,-0.0021727239216235857,0.8979695549366158,14.760224971708755
40,762,755,3,2292.48,0.767578,0.929619,10.46278299497796,10.621096459405686,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.10433622577582877,51.52502526661076,-0.001821010668892387,0.8992813380756269,10.451722068697686
41,762,395,5,1795.96,0.767578,3.74337,16.99096659993186,17.174438127636083,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,0.18176791306365692,51.45262005282645,0.0031724485574396266,0.8980176286994802,16.938648257156153
42,762,80,4,585.49,0.767578,0.933065,3.321216644544586,3.191590512581462,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.05800625620075134,51.40515104785977,-0.0010124001574584878,0.8971891382701661,3.324387580545499
43,762,516,5,1678.45,0.767578,1.28079,9.917534219754424,9.86804869262409,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.09937625193286995,51.34909376561107,-0.0017344427945199595,0.8962107541252067,9.91552805159419
44,762,793,2,1368.31,0.767578,1.15983,6.543563860771895,6.319727604889311,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.13372267318131165,51.39762403983537,-0.0023339009315822084,0.8970577671973163,6.534543094497877
45,762,791,4,1325.38,0.767578,1.24169,6.369157950624243,6.291500059604227,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,6.357588376606693
46,762,974,5,2836.54,0.767578,0.693921,13.102886132451887,13.16970888060932,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.17346347794929712,51.52951765989304,-0.003027508822175816,0.8993597451296971,13.08194432735853
47,762,309,3,1599.24,0.767578,1.25275,10.425932140581004,10.326239635026877,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.14569256810291986,51.3576543723647,-0.00254281500908202,0.8963601648990259,10.41525821899422
48,762,448,5,820.94,0.767578,3.07727,5.5430075771191225,5.090233982834189,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.028750250695415515,51.38940821327601,-0.0005017865354087902,0.8969143739730828,5.539853399643197
49,762,338,1,1697.07,0.767578,1.07454,12.131451026155116,12.093289461515424,-0.060994377968938356,51.43498985601695,-0.001064552720763866,0.8977099237173799,-0.23043355871371404,51.46100013192359,-0.004021824306641979,0.8981638886713029,12.092984249164978
50,750,927,3,1589.55,0.700106,0.667459,6.474817217497341,6.454516868054495,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.022088902122741772,51.52236531160059,-0.00038552407019260855,0.8992349131027445,6.460680381631421
51,750,21,2,1032.14,0.700106,3.15147,3.9630478170216414,3.623178852885957,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,3.9617277865314238
52,750,148,4,677.43,0.700106,0.685777,2.8457677347246735,2.8081310510729374,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.08190850782499626,51.57028517522362,-0.0014295731469417242,0.900071272500073,2.8415713724680076
53,750,125,4,1761.68,0.700106,1.62022,9.76876327894171,9.792016186669628,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.08000189051213849,51.635568518278866,-0.0013962963972568292,0.901210681783096,9.764293561364289
54,750,40,7,1959.83,0.700106,4.35624,14.996921850833257,13.907216723701403,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,0.10705235810564721,51.52281927924582,0.0018684161209675835,0.8992428363328513,14.955149372192443
55,750,178,4,973.51,0.700106,0.57728,4.4401582179017,4.373300126906454,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.07890673938395287,51.58558859668237,-0.0013771824042630597,0.9003383675913486,4.435843533252936
56,750,878,5,2555.83,0.700106,0.81245,10.61209559889092,10.690036108451647,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.027729851474925668,51.46681827846211,-0.00048397720932645875,0.8982654344847636,10.600914759814314
57,750,826,4,1824.45,0.700106,1.07228,11.149899237212864,11.26486915148152,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,0.05234085195477912,51.5698617725283,0.0009135201999098057,0.9000638827289779,11.117619985565774
58,750,331,2,2151.95,0.700106,2.2004,8.311828739814121,8.755142089081136,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.14242378489266375,51.478170652133386,-0.002485763979529141,0.8984635707832441,8.30564257690338
59,750,323,1,1678.56,0.700106,1.90094,8.447397824182309,8.45032739010744,-0.10498880360335223,51.54913907263511,-0.0018324003006081832,0.899702203385939,-0.005933760911013686,51.50497885058599,-0.00010356366492332708,0.8989314621127701,8.430277600026272
60,100,627,3,571.36,1.38568,0.652694,2.4181962285968437,2.463446772309075,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,0.05111803125409923,51.48883079137781,0.0008921779525213977,0.8986496253117803,2.4162180982022794
61,100,446,5,1117.68,1.38568,2.80683,8.59429496817511,8.629895132618936,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,0.061246912757623014,51.392417385371054,0.0010689602843022413,0.8969668939339004,8.591035879877408
62,100,920,4,1297.93,1.38568,0.463725,9.579754694145356,9.575966844136419,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.05408548978818415,51.531904751022054,-0.000943969874357584,0.8994014077294435,9.5607711113018
63,100,273,4,1470.83,1.38568,2.34404,13.9816943894508,14.055036997461087,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,0.037654569923338994,51.59410795528165,0.0006571962235846942,0.9004870584490641,13.974725666046018
64,100,577,7,2287.88,1.38568,0.99273,13.342899872216684,13.334785675068048,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.12511330437026233,51.40639362994989,-0.0021836390993108883,0.8972108254188651,13.309198952226359
65,100,960,6,1602.54,1.38568,0.890588,13.508401311776314,13.538860587213387,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.02950227313416876,51.58203546601614,-0.0005149118030139116,0.9002763537624692,13.493883946184944
66,100,289,7,1151.48,1.38568,0.971831,7.3012536594752,7.458502865857196,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.06378312283366375,51.48170808891583,-0.001113225500651408,0.8985253107021789,7.276090092212065
67,100,902,5,1192.67,1.38568,0.96891,7.115181304787672,7.111504622792563,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.05241193110192214,51.497178939968656,-0.0009147607650569611,0.8987953279911364,7.09674164073648
68,100,963,5,1738.43,1.38568,0.699687,12.315151684002922,12.300265769486446,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.013466106211118448,51.574158494827635,-0.00023502789080727556,0.9001388746801452,12.305604987158654
69,100,582,7,2169.48,1.38568,0.735001,12.960860542417699,12.966783487048744,0.03908962101321396,51.46843339868856,0.0006822425900373455,0.8982936236505308,-0.1107061320665671,51.39912694316261,-0.00193218650670927,0.8970839978087158,12.93126864620212
70,791,690,1,1975.38,1.24169,1.19723,8.621192608914383,8.75587174414975,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.20952637964929666,51.469751531707935,-0.0036569251946638685,0.8983166294116981,8.613026100549286
71,791,110,6,520.76,1.24169,1.00286,2.3065888233493195,2.2851636702870977,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.12489347649585703,51.38714927972783,-0.002179802379114855,0.8968749481450832,2.302200791949497
72,791,783,2,1253.59,1.24169,1.15804,4.195022407568284,4.370616432495535,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.19825337845578792,51.41465765474136,-0.0034601742072558907,0.8973550598609427,4.18136677263917
73,791,304,5,1160.77,1.24169,1.14163,5.615100444337572,5.518396959262717,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.19114634431542107,51.36679399188909,-0.0033361330614548445,0.896519681352106,5.606320176745741
74,791,243,5,1068.92,1.24169,0.584212,4.708939583388175,4.70826900251037,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.12997696598859565,51.4475511076201,-0.0022685260082536806,0.8979291589160263,4.705096788924118
75,791,110,4,517.36,1.24169,1.00286,2.3065888233493195,2.2851636702870977,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.12489347649585703,51.38714927972783,-0.002179802379114855,0.8968749481450832,2.302200791949497
76,791,213,5,2173.71,1.24169,0.567381,10.096676780010341,10.056923833856953,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.17930841890034363,51.493015142634235,-0.0031295222863562265,0.898722656018265,10.09201744693011
77,791,978,2,3050.84,1.24169,0.689337,12.45202011723399,12.397094175652615,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.1707144225988759,51.515922711788605,-0.002979528754991399,0.899122468523637,12.44576529006465
78,791,285,6,2186.7,1.24169,0.689951,10.559583183061726,10.59430346931784,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.10463642224321207,51.49807764580077,-0.0018262500856510815,0.8988110133669136,10.558281612510624
79,791,514,6,1091.33,1.24169,1.86129,6.478052176387591,6.2177376110607945,-0.13971106317043225,51.40567470274053,-0.0024384180537858303,0.8971982777719795,-0.08610410577389802,51.358079470575355,-0.0015028001452399805,0.8963675842624461,6.469129783286709
80,839,594,1,1505.93,0.498171,1.17252,12.636393868505365,12.811160915389362,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.3724014485724618,51.49791132769724,-0.006499631416785796,0.8988081105684013,12.597081718166832
81,839,299,6,2194.46,0.498171,1.36638,12.498568438025213,12.657349051045404,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.1925939695939636,51.37628965367358,-0.0033613988889005116,0.8966854119149013,12.494072070063819
82,839,797,3,658.65,0.498171,0.487985,2.603135417146023,2.5755824583965468,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.19928043016343047,51.511482526212106,-0.0034780996411424834,0.8990449726659275,2.602234734330706
83,839,972,6,1113.73,0.498171,0.832738,4.911567265140527,5.0355982762726414,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.1981906052161957,51.44473502338855,-0.003459078607542863,0.8978800089741723,4.90780829207661
84,839,702,4,2232.96,0.498171,0.925415,15.143163341917697,15.080602806254133,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.35392592405425655,51.57926961694524,-0.0061771726829101745,0.9002280805895688,15.114812476984829
85,839,132,7,2149.9,0.498171,1.72069,15.675600562657879,15.680308415334183,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.12376880845025234,51.623174069523465,-0.002160173218727084,0.9009943578433446,15.665260764357459
86,839,435,3,1360.71,0.498171,1.48344,8.456200683522122,8.33481643469129,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.2617117807147982,51.55055735367201,-0.004567732264730628,0.8997269570597516,8.443473082125081
87,839,863,7,1504.24,0.498171,1.01622,11.954761812767329,12.06493982579275,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.33683298599537176,51.43160456032537,-0.005878844634943187,0.8976508391614082,11.926362488078208
88,839,795,5,2515.12,0.498171,1.71721,10.239103964703162,10.272281635547188,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.2145214881297976,51.39777863250355,-0.0037441062841429007,0.8970604653483756,10.234231159948584
89,839,106,6,1620.87,0.498171,0.370586,6.248395394019171,6.232353808955329,-0.1910526871897896,51.488647434532766,-0.003334498436244621,0.8986464251311282,-0.12409545256508517,51.52618275853899,-0.002165874234013179,0.8993015401208397,6.23655070400694
90,790,5,2,1868.7,1.67112,0.526151,10.166990164252153,10.018713939423561,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.12228977531544584,51.468241361557304,-0.002134359220778617,0.8982902719703042,10.148642933565993
91,790,969,2,573.94,1.67112,0.585381,4.816222793849969,4.579778269741888,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.21558178650941257,51.448550368572434,-0.003762611981920743,0.8979465993097311,4.8151425521931746
92,790,977,5,2249.9,1.67112,0.540573,13.324267522081655,13.222475751537607,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.16199965940868868,51.51823904833523,-0.0028274274437910278,0.8991628962229599,13.315523378304409
93,790,312,5,1363.14,1.67112,1.71048,7.728892870262856,7.72974061660545,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.15675474191916625,51.35369512540428,-0.002735886364603426,0.896291063003667,7.716449762221884
94,790,215,5,1675.26,1.67112,0.547446,9.41572009991801,9.326506151823414,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.18395558079768515,51.485852128142,-0.0032106305623380627,0.8985976378310073,9.411100433917486
95,790,836,4,1575.11,1.67112,4.3397,8.95122254220059,8.648670938358102,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.2987078795037694,51.47401192130724,-0.005213435998991262,0.8983909872376237,8.940128039521653
96,790,20,7,2333.25,1.67112,0.491281,13.717581310128985,13.533983190472789,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.1915386350916256,51.52713551805812,-0.0033429798271248177,0.8993181689114282,13.710225497695397
97,790,552,7,1822.69,1.67112,2.18115,13.182937343399612,13.074791814786192,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.29532781061208163,51.5173169481425,-0.005154442667887074,0.8991468025385635,13.175383917982618
98,790,17,6,971.75,1.67112,0.450327,5.507971768264612,5.460615441504739,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.16185906452420792,51.43236125210967,-0.0028249736001453776,0.8976640459244671,5.527551917404282
99,790,311,6,1768.96,1.67112,1.53299,8.884152182397598,8.731532797853994,-0.22957569803703876,51.40613489371323,-0.0040068518133106095,0.8972063096196411,-0.12985517317538994,51.35626176889554,-0.0022664003226579746,0.8963358593833144,8.868477570124869
100,21,401,6,2057.59,3.15147,1.36776,15.109199482434535,15.316726706447433,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,0.08595796134657863,51.43666098186642,0.0015002494437998156,0.8977390903656683,15.076878812834371
101,21,73,6,2313.62,3.15147,1.9348,13.732126200993056,14.048782901020287,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,0.018391301537980177,51.41216547219654,0.00032098876556485107,0.8973115630699748,13.715375427773468
102,21,801,6,1667.07,3.15147,0.549274,9.05790820222859,8.85758714323489,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,0.022999224857703664,51.55244959353217,0.00040141219917345325,0.8997599828755487,9.036846691074269
103,21,309,7,3018.5,3.15147,1.25275,17.823737009953888,18.16417366686412,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,-0.14569256810291986,51.3576543723647,-0.00254281500908202,0.8963601648990259,17.813734494184363
104,21,636,2,1345.15,3.15147,0.793277,5.1828008836921375,4.916053396780796,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,-0.06109528041075765,51.556689983023375,-0.0010663138005969147,0.8998339916337373,5.179951751952782
105,21,626,1,2173.4,3.15147,3.37551,18.865163900692725,18.86514163742218,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,0.16387678399740846,51.571094205215395,0.0028601894483343323,0.9000853927371769,18.813278545300598
106,21,842,5,2452.24,3.15147,1.83563,15.017000665911953,15.379257524341025,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,-0.2880300536988145,51.4568342041945,-0.005027072781740385,0.8980911795160302,14.97943727064594
107,21,97,7,1649.68,3.15147,0.992569,10.150324723869675,10.324205780591551,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,0.03923887845227797,51.47468957922805,0.0006848476237821073,0.898402814599544,10.12715504696466
108,21,481,6,1897.08,3.15147,0.924208,11.262891458235757,11.352769750153485,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,-0.25081234635870436,51.49249887797653,-0.004377501248611802,0.8987136455001763,11.229443699492288
109,21,343,3,1806.28,3.15147,0.728249,8.199028296084848,8.545169454141913,-0.09242613462918016,51.5143780559745,-0.001613140364170742,0.8990955091938707,-0.1571677045676492,51.45277184540233,-0.0027430939225072093,0.8980202779797095,8.186841217081634
110,438,678,4,1421.4,1.09632,0.600424,5.981387966015914,6.3470132345852255,-0.2376658334000331,51.544560072440675,-0.004148051312326887,0.8996222847560966,-0.21099036967567208,51.493455696509216,-0.0036824766408404784,0.8987303451339158,5.974781791130297
111,438,524,1,1535.32,1.09632,0.507764,7.066526515905816,6.976681876078341,-0.2376658334000331,51.544560072440675,-0.004148051312326887,0.8996222847560966,-0.1389787358251484,51.52890000707447,-0.002425636530408238,0.8993489650543789,7.0442761223290935
112,438,819,7,2600.22,1.09632,1.32733,13.524355511446748,13.383614160606992,-0.2376658334000331,51.544560072440675,-0.004148051312326887,0.8996222847560966,-0.14457169506770862,51.43782096892906,-0.0025232520841207617,0.897759335959192,13.50595781559656
